Model,Purchasing Year,Post ODO,Warranty Type,Symptom Code,Damage Code,Related Parts,Related Parts Quantity,Repair Location,Estimated Amount,Labor Hours,Sublet Code,Sublet Amount,Prior ODO,Authorized By,Dealer Code,Warrenty Status,ReasonCode,Generation Logic
MAZDA_CX_90,2025,19982,K,84,8Z,"['S01', 'E01']","[1, 1]","['N01', 'F01']",2270.29,3.5,"['F1', 'K1']",140.02,19882,T,D124,A,ACP,"MAZDA_CX_90 purchased in 2025; 84 leads to 8Z; ['S01', 'E01'] used in ['N01', 'F01']; ODO 19882->19982 logically increases"
MAZDA_CX_70_PHEV,2025,48750,P,04,9F,['L01'],[1],['F02'],1885.04,2.7,['E9'],409.86,48542,T,D146,A,ACP,MAZDA_CX_70_PHEV purchased in 2025; 04 leads to 9F; ['L01'] used in ['F02']; ODO 48542->48750 logically increases
MAZDA_CX_30,2025,129870,K,17,8Z,['T01'],[2],"['F02', 'H05']",304.04,2.7,['K1'],263.15,129469,C,D049,R,MSC,"MAZDA_CX_30 purchased in 2025; 17 leads to 8Z; ['T01'] used in ['F02', 'H05']; ODO 129469->129870 logically increases"
MAZDA_CX_90,2025,87924,R,64,9C,"['T01', 'L01']","[1, 2]","['N01', 'H05']",2472.64,2.1,"['B5', '']",401.35,87614,T,D031,A,ACP,"MAZDA_CX_90 purchased in 2025; 64 leads to 9C; ['T01', 'L01'] used in ['N01', 'H05']; ODO 87614->87924 logically increases"
MAZDA_CX_90_PHEV,2023,118310,A,68,9F,['H01'],[2],"['F01', 'N01']",728.51,4.5,"['E9', 'K1']",455.79,117901,W,D079,A,ACP,"MAZDA_CX_90_PHEV purchased in 2023; 68 leads to 9F; ['H01'] used in ['F01', 'N01']; ODO 117901->118310 logically increases"
MAZDA_CX_50_HYBRID,2025,137625,A,69,9A,['E02'],[1],['F01'],699.66,2.4,"['A1', 'C1']",72.98,137231,W,D111,R,APL,MAZDA_CX_50_HYBRID purchased in 2025; 69 leads to 9A; ['E02'] used in ['F01']; ODO 137231->137625 logically increases
MAZDA_CX_90,2023,105864,P,27,9B,"['E02', 'S01']","[1, 1]",['P01'],1577.07,2.9,"['K1', '']",96.22,105722,C,D132,R,DOC,"MAZDA_CX_90 purchased in 2023; 27 leads to 9B; ['E02', 'S01'] used in ['P01']; ODO 105722->105864 logically increases"
MAZDA_MX_5_MIATA_RF,2016,16384,P,89,9B,['H01'],[1],['F01'],232.68,1.5,"['A1', 'E9']",397.02,16328,T,D069,A,ACP,MAZDA_MX_5_MIATA_RF purchased in 2016; 89 leads to 9B; ['H01'] used in ['F01']; ODO 16328->16384 logically increases
MAZDA_CX_30,2020,18943,R,86,9C,['B01'],[2],['P01'],2056.44,4.6,[''],0,18737,T,D076,R,PGM,MAZDA_CX_30 purchased in 2020; 86 leads to 9C; ['B01'] used in ['P01']; ODO 18737->18943 logically increases
MAZDA_MX_5_MIATA,2018,104964,K,85,9E,['H01'],[1],"['W01', 'F01']",248.77,6.7,"['F1', 'A1']",49.32,104781,W,D085,A,ACP,"MAZDA_MX_5_MIATA purchased in 2018; 85 leads to 9E; ['H01'] used in ['W01', 'F01']; ODO 104781->104964 logically increases"
MAZDA_CX_90_PHEV,2023,112968,P,90,9B,['H01'],[2],['H05'],1725.5,5,['F1'],312.35,112658,T,D008,A,ACP,MAZDA_CX_90_PHEV purchased in 2023; 90 leads to 9B; ['H01'] used in ['H05']; ODO 112658->112968 logically increases
MAZDA_CX_90,2025,139689,A,6X,81,['L01'],[1],['N01'],1491.57,8.6,"['C1', 'A1']",309.52,139461,C,D101,R,APL,MAZDA_CX_90 purchased in 2025; 6X leads to 81; ['L01'] used in ['N01']; ODO 139461->139689 logically increases
MAZDA3_SEDAN,2013,43660,P,22,9E,['H01'],[2],['H01'],1016.28,2,"['K1', 'F1']",160.49,43462,W,D028,R,MSC,MAZDA3_SEDAN purchased in 2013; 22 leads to 9E; ['H01'] used in ['H01']; ODO 43462->43660 logically increases
MAZDA_MX_5_MIATA_RF,2025,132609,A,11,9D,['H01'],[1],['F01'],1560.79,8.1,"['D1', 'A1']",221.22,132490,W,D004,R,DUP,MAZDA_MX_5_MIATA_RF purchased in 2025; 11 leads to 9D; ['H01'] used in ['F01']; ODO 132490->132609 logically increases
MAZDA3_SEDAN,2018,46286,K,28,9B,"['S01', 'T01']","[2, 1]","['W01', 'F02']",901.28,7.5,['F1'],164.41,46088,T,D006,A,ACP,"MAZDA3_SEDAN purchased in 2018; 28 leads to 9B; ['S01', 'T01'] used in ['W01', 'F02']; ODO 46088->46286 logically increases"
MAZDA_CX_70,2024,136152,A,36,8Z,['E02'],[2],"['F02', 'P01']",2337.3,3.3,"['A1', 'C1']",339.36,136024,T,D042,A,ACP,"MAZDA_CX_70 purchased in 2024; 36 leads to 8Z; ['E02'] used in ['F02', 'P01']; ODO 136024->136152 logically increases"
MAZDA_CX_50,2022,51722,P,73,9F,['E01'],[1],['W01'],865.85,10,"['B5', '']",487.74,51455,W,D113,R,PID,MAZDA_CX_50 purchased in 2022; 73 leads to 9F; ['E01'] used in ['W01']; ODO 51455->51722 logically increases
MAZDA_CX_70,2025,134722,P,51,9F,"['H01', 'B01']","[1, 2]","['H05', 'P01']",822.88,1.5,"['A1', 'E9']",335.4,134332,T,D142,R,DOC,"MAZDA_CX_70 purchased in 2025; 51 leads to 9F; ['H01', 'B01'] used in ['H05', 'P01']; ODO 134332->134722 logically increases"
MAZDA_MX_5_MIATA_RF,2023,83426,P,66,9D,"['B01', 'S01']","[1, 1]","['W01', 'H01']",1366.14,4.2,['B5'],369.65,83006,T,D028,R,SUB,"MAZDA_MX_5_MIATA_RF purchased in 2023; 66 leads to 9D; ['B01', 'S01'] used in ['W01', 'H01']; ODO 83006->83426 logically increases"
MAZDA_CX_90,2024,22991,R,10,9F,['B01'],[2],"['W01', 'P01']",292.75,4.6,[''],0,22575,C,D102,R,FIN,"MAZDA_CX_90 purchased in 2024; 10 leads to 9F; ['B01'] used in ['W01', 'P01']; ODO 22575->22991 logically increases"
MAZDA_CX_90_PHEV,2024,122635,R,17,9B,['H01'],[2],['N01'],2132.39,8,['D1'],46.11,122503,T,D069,R,RNT,MAZDA_CX_90_PHEV purchased in 2024; 17 leads to 9B; ['H01'] used in ['N01']; ODO 122503->122635 logically increases
MAZDA3_HATCHBACK,2005,64964,R,55,9F,"['L01', 'S01']","[2, 1]","['N01', 'H01']",1459.89,3.6,['K1'],126.63,64835,W,D068,R,APL,"MAZDA3_HATCHBACK purchased in 2005; 55 leads to 9F; ['L01', 'S01'] used in ['N01', 'H01']; ODO 64835->64964 logically increases"
MAZDA_MX_5_MIATA,1995,75389,P,97,81,"['E02', 'E01']","[2, 1]",['W01'],1816.64,8.8,"['B5', '']",26.69,74976,C,D017,A,ACP,"MAZDA_MX_5_MIATA purchased in 1995; 97 leads to 81; ['E02', 'E01'] used in ['W01']; ODO 74976->75389 logically increases"
MAZDA_MX_5_MIATA,2003,22346,P,99,9B,['E02'],[2],"['H01', 'H05']",1470.86,8.7,['K1'],462.03,21972,T,D082,A,ACP,"MAZDA_MX_5_MIATA purchased in 2003; 99 leads to 9B; ['E02'] used in ['H01', 'H05']; ODO 21972->22346 logically increases"
MAZDA_MX_5_MIATA,2010,86051,P,26,81,['L01'],[1],"['W01', 'F02']",1074.15,0.9,"['A1', 'F1']",195.17,85604,C,D029,A,ACP,"MAZDA_MX_5_MIATA purchased in 2010; 26 leads to 81; ['L01'] used in ['W01', 'F02']; ODO 85604->86051 logically increases"
MAZDA_CX_90_PHEV,2023,82406,P,84,8W,['H01'],[2],['F01'],856.46,4.3,"['K1', 'B5']",450.5,82277,T,D068,R,DUP,MAZDA_CX_90_PHEV purchased in 2023; 84 leads to 8W; ['H01'] used in ['F01']; ODO 82277->82406 logically increases
MAZDA_CX_5,2019,83250,P,80,81,['E01'],[1],"['N01', 'F01']",1070.47,3.9,"['K1', 'E9']",439.22,83154,T,D133,A,ACP,"MAZDA_CX_5 purchased in 2019; 80 leads to 81; ['E01'] used in ['N01', 'F01']; ODO 83154->83250 logically increases"
MAZDA_CX_90,2025,98133,A,66,9A,"['S01', 'T01']","[2, 2]","['W01', 'H01']",1905.32,8.7,"['K1', 'C1']",234.27,97743,T,D042,A,ACP,"MAZDA_CX_90 purchased in 2025; 66 leads to 9A; ['S01', 'T01'] used in ['W01', 'H01']; ODO 97743->98133 logically increases"
MAZDA3_SEDAN,2025,137400,R,99,8W,['S01'],[2],"['H05', 'F02']",1572.51,5.1,"['A1', 'E9']",38.39,137092,W,D097,A,ACP,"MAZDA3_SEDAN purchased in 2025; 99 leads to 8W; ['S01'] used in ['H05', 'F02']; ODO 137092->137400 logically increases"
MAZDA_CX_90_PHEV,2025,129512,P,95,9D,['E02'],[1],"['W01', 'F01']",1346.93,3.2,"['F1', 'B5']",96.22,129065,W,D140,R,BRV,"MAZDA_CX_90_PHEV purchased in 2025; 95 leads to 9D; ['E02'] used in ['W01', 'F01']; ODO 129065->129512 logically increases"
MAZDA_CX_70_PHEV,2024,6195,K,60,9B,"['S01', 'H01']","[2, 2]",['F02'],1415.8,6.4,['C1'],374.62,5780,W,D066,A,ACP,"MAZDA_CX_70_PHEV purchased in 2024; 60 leads to 9B; ['S01', 'H01'] used in ['F02']; ODO 5780->6195 logically increases"
MAZDA_CX_50_HYBRID,2025,138965,R,56,8W,['S01'],[1],"['P01', 'F02']",1521,3.7,"['E9', 'F1']",298.54,138874,T,D149,R,QTY,"MAZDA_CX_50_HYBRID purchased in 2025; 56 leads to 8W; ['S01'] used in ['P01', 'F02']; ODO 138874->138965 logically increases"
MAZDA_CX_90,2024,55115,R,37,9D,['E02'],[1],"['F02', 'H05']",2459.7,1.9,"['A1', 'C1']",367.4,54637,W,D027,A,ACP,"MAZDA_CX_90 purchased in 2024; 37 leads to 9D; ['E02'] used in ['F02', 'H05']; ODO 54637->55115 logically increases"
MAZDA_MX_5_MIATA,2000,33021,P,51,9B,['B01'],[1],['P01'],1501.26,5.8,['K1'],141.76,32670,T,D001,R,DUP,MAZDA_MX_5_MIATA purchased in 2000; 51 leads to 9B; ['B01'] used in ['P01']; ODO 32670->33021 logically increases
MAZDA3_SEDAN,2025,73969,A,54,9C,['H01'],[2],"['F02', 'H05']",965.78,3.8,['D1'],219.97,73502,W,D087,A,ACP,"MAZDA3_SEDAN purchased in 2025; 54 leads to 9C; ['H01'] used in ['F02', 'H05']; ODO 73502->73969 logically increases"
MAZDA_CX_30,2019,10035,P,14,9F,"['L01', 'T01']","[1, 1]",['P01'],562.04,8.2,['D1'],452.75,9925,T,D143,R,CMP,"MAZDA_CX_30 purchased in 2019; 14 leads to 9F; ['L01', 'T01'] used in ['P01']; ODO 9925->10035 logically increases"
MAZDA_MX_5_MIATA_RF,2024,81990,R,17,81,['H01'],[2],['W01'],1843.75,5.5,"['A1', '']",417.56,81873,C,D119,R,PID,MAZDA_MX_5_MIATA_RF purchased in 2024; 17 leads to 81; ['H01'] used in ['W01']; ODO 81873->81990 logically increases
MAZDA_CX_90,2024,57205,K,92,9B,"['H01', 'E01']","[2, 1]","['N01', 'W01']",1826.23,6.6,"['B5', 'K1']",315.38,57019,T,D076,A,ACP,"MAZDA_CX_90 purchased in 2024; 92 leads to 9B; ['H01', 'E01'] used in ['N01', 'W01']; ODO 57019->57205 logically increases"
MAZDA_CX_50,2024,30234,R,33,9D,"['H01', 'B01']","[1, 1]",['F01'],1897.8,0.7,"['B5', 'E9']",46,29872,T,D094,R,DSA,"MAZDA_CX_50 purchased in 2024; 33 leads to 9D; ['H01', 'B01'] used in ['F01']; ODO 29872->30234 logically increases"
MAZDA_CX_5,2025,129537,A,74,9E,"['L01', 'E02']","[1, 2]","['N01', 'H05']",1361.07,6.9,"['D1', 'F1']",131.29,129352,W,D031,R,FIN,"MAZDA_CX_5 purchased in 2025; 74 leads to 9E; ['L01', 'E02'] used in ['N01', 'H05']; ODO 129352->129537 logically increases"
MAZDA_CX_50_HYBRID,2025,12291,A,27,9B,"['L01', 'H01']","[2, 1]","['H05', 'N01']",549.31,8.1,['C1'],124.03,11936,C,D073,R,QTY,"MAZDA_CX_50_HYBRID purchased in 2025; 27 leads to 9B; ['L01', 'H01'] used in ['H05', 'N01']; ODO 11936->12291 logically increases"
MAZDA_CX_90,2023,8449,P,70,81,"['H01', 'L01']","[2, 2]","['H05', 'P01']",2426.93,4,"['B5', 'F1']",268.54,8097,T,D139,A,ACP,"MAZDA_CX_90 purchased in 2023; 70 leads to 81; ['H01', 'L01'] used in ['H05', 'P01']; ODO 8097->8449 logically increases"
MAZDA3_HATCHBACK,2024,44464,A,05,9E,"['E02', 'H01']","[2, 1]",['P01'],1616.06,3.2,['E9'],42.96,44168,T,D113,A,ACP,"MAZDA3_HATCHBACK purchased in 2024; 05 leads to 9E; ['E02', 'H01'] used in ['P01']; ODO 44168->44464 logically increases"
MAZDA_CX_5,2013,142141,R,04,9E,"['L01', 'T01']","[1, 1]",['W01'],1718.94,8.9,"['A1', 'C1']",382.87,141839,T,D104,R,LOP,"MAZDA_CX_5 purchased in 2013; 04 leads to 9E; ['L01', 'T01'] used in ['W01']; ODO 141839->142141 logically increases"
MAZDA_CX_5,2021,121056,P,03,8W,"['L01', 'E01']","[1, 1]","['W01', 'N01']",890.68,9.5,"['B5', 'A1']",292.04,120801,W,D013,R,BRV,"MAZDA_CX_5 purchased in 2021; 03 leads to 8W; ['L01', 'E01'] used in ['W01', 'N01']; ODO 120801->121056 logically increases"
MAZDA_MX_5_MIATA,2025,8206,P,51,9E,['S01'],[1],['H01'],755.68,6.9,['E9'],219.61,7797,W,D076,A,ACP,MAZDA_MX_5_MIATA purchased in 2025; 51 leads to 9E; ['S01'] used in ['H01']; ODO 7797->8206 logically increases
MAZDA_CX_5,2015,22639,A,65,9D,['S01'],[1],"['N01', 'H01']",1059.78,6.6,"['', 'E9']",0,22206,W,D107,R,BRV,"MAZDA_CX_5 purchased in 2015; 65 leads to 9D; ['S01'] used in ['N01', 'H01']; ODO 22206->22639 logically increases"
MAZDA_MX_5_MIATA_RF,2023,123652,P,53,9B,"['S01', 'H01']","[2, 2]",['F02'],317.41,5.9,['A1'],293.69,123594,C,D068,R,MSC,"MAZDA_MX_5_MIATA_RF purchased in 2023; 53 leads to 9B; ['S01', 'H01'] used in ['F02']; ODO 123594->123652 logically increases"
MAZDA3_HATCHBACK,2011,108037,R,48,81,['T01'],[2],"['H01', 'H05']",2162.01,2,"['D1', 'F1']",292.59,107610,T,D115,A,ACP,"MAZDA3_HATCHBACK purchased in 2011; 48 leads to 81; ['T01'] used in ['H01', 'H05']; ODO 107610->108037 logically increases"
MAZDA_CX_70,2024,110283,K,11,8Z,['T01'],[2],"['H05', 'N01']",1107.41,5.3,['C1'],367.13,110151,C,D050,R,DCO,"MAZDA_CX_70 purchased in 2024; 11 leads to 8Z; ['T01'] used in ['H05', 'N01']; ODO 110151->110283 logically increases"
MAZDA3_SEDAN,2016,77180,R,56,9A,"['T01', 'E02']","[2, 2]",['N01'],960.39,8.6,['B5'],74.59,76744,C,D133,R,TML,"MAZDA3_SEDAN purchased in 2016; 56 leads to 9A; ['T01', 'E02'] used in ['N01']; ODO 76744->77180 logically increases"
MAZDA_CX_30,2023,19161,R,89,9E,['T01'],[2],"['P01', 'F02']",879.62,9.4,"['', 'D1']",0,18724,C,D030,A,ACP,"MAZDA_CX_30 purchased in 2023; 89 leads to 9E; ['T01'] used in ['P01', 'F02']; ODO 18724->19161 logically increases"
MAZDA_CX_70_PHEV,2025,59713,A,91,9B,['E01'],[1],"['N01', 'P01']",1008.96,5.6,"['E9', 'C1']",80.79,59345,W,D059,A,ACP,"MAZDA_CX_70_PHEV purchased in 2025; 91 leads to 9B; ['E01'] used in ['N01', 'P01']; ODO 59345->59713 logically increases"
MAZDA_MX_5_MIATA_RF,2018,131247,A,20,8W,"['L01', 'S01']","[1, 2]",['N01'],1910.58,6.6,['D1'],263.97,131076,C,D003,A,ACP,"MAZDA_MX_5_MIATA_RF purchased in 2018; 20 leads to 8W; ['L01', 'S01'] used in ['N01']; ODO 131076->131247 logically increases"
MAZDA_CX_90,2023,35549,A,34,81,['S01'],[2],"['P01', 'F01']",1907.75,1.7,['E9'],21,35371,W,D109,R,DCO,"MAZDA_CX_90 purchased in 2023; 34 leads to 81; ['S01'] used in ['P01', 'F01']; ODO 35371->35549 logically increases"
MAZDA_CX_90,2023,11870,K,90,9E,['E02'],[2],"['F02', 'N01']",1933.81,8.3,['F1'],396.64,11578,C,D072,R,RNT,"MAZDA_CX_90 purchased in 2023; 90 leads to 9E; ['E02'] used in ['F02', 'N01']; ODO 11578->11870 logically increases"
MAZDA3_SEDAN,2005,142381,P,21,9C,"['S01', 'T01']","[2, 2]",['H05'],459.88,0.7,['D1'],406.13,142129,T,D133,R,PID,"MAZDA3_SEDAN purchased in 2005; 21 leads to 9C; ['S01', 'T01'] used in ['H05']; ODO 142129->142381 logically increases"
MAZDA_CX_30,2021,144098,P,77,9F,"['T01', 'H01']","[1, 2]","['H05', 'P01']",427.48,9.8,['K1'],136.21,143804,C,D038,A,ACP,"MAZDA_CX_30 purchased in 2021; 77 leads to 9F; ['T01', 'H01'] used in ['H05', 'P01']; ODO 143804->144098 logically increases"
MAZDA_CX_50_HYBRID,2025,88119,P,48,9F,"['H01', 'S01']","[1, 2]","['P01', 'H01']",836.15,4.7,['E9'],394.01,87621,W,D055,R,TSB,"MAZDA_CX_50_HYBRID purchased in 2025; 48 leads to 9F; ['H01', 'S01'] used in ['P01', 'H01']; ODO 87621->88119 logically increases"
MAZDA_CX_90,2024,133581,R,49,9A,['E02'],[1],"['P01', 'F01']",465.59,7.4,"['K1', 'C1']",244.28,133499,C,D047,R,BRV,"MAZDA_CX_90 purchased in 2024; 49 leads to 9A; ['E02'] used in ['P01', 'F01']; ODO 133499->133581 logically increases"
MAZDA_CX_50,2022,73277,P,58,9A,"['B01', 'E01']","[1, 2]",['F02'],1840.81,4.2,['F1'],254.83,73052,W,D067,R,BRV,"MAZDA_CX_50 purchased in 2022; 58 leads to 9A; ['B01', 'E01'] used in ['F02']; ODO 73052->73277 logically increases"
MAZDA_CX_70,2024,7455,R,61,81,['E02'],[2],"['H05', 'P01']",300.16,9.6,['B5'],138.66,7244,W,D049,A,ACP,"MAZDA_CX_70 purchased in 2024; 61 leads to 81; ['E02'] used in ['H05', 'P01']; ODO 7244->7455 logically increases"
MAZDA_MX_5_MIATA,1998,33586,P,74,9D,['E01'],[1],"['P01', 'H01']",2393.54,4.8,"['', 'D1']",0,33331,T,D142,R,PGM,"MAZDA_MX_5_MIATA purchased in 1998; 74 leads to 9D; ['E01'] used in ['P01', 'H01']; ODO 33331->33586 logically increases"
MAZDA3_SEDAN,2014,124967,R,36,9E,"['E01', 'T01']","[1, 2]",['H05'],2353.75,2.7,['C1'],230.5,124566,T,D130,A,ACP,"MAZDA3_SEDAN purchased in 2014; 36 leads to 9E; ['E01', 'T01'] used in ['H05']; ODO 124566->124967 logically increases"
MAZDA_CX_70,2025,89514,P,80,81,['L01'],[2],['W01'],2166.86,4.6,"['D1', '']",383.03,89040,T,D148,A,ACP,MAZDA_CX_70 purchased in 2025; 80 leads to 81; ['L01'] used in ['W01']; ODO 89040->89514 logically increases
MAZDA_MX_5_MIATA,1997,48729,P,17,9D,['E02'],[2],['H05'],1781.04,6.7,"['A1', 'C1']",198.67,48610,T,D065,A,ACP,MAZDA_MX_5_MIATA purchased in 1997; 17 leads to 9D; ['E02'] used in ['H05']; ODO 48610->48729 logically increases
MAZDA_CX_70,2025,117506,R,71,9E,['H01'],[1],"['W01', 'F02']",1599.88,6.5,"['D1', 'A1']",193.35,117257,C,D030,R,TML,"MAZDA_CX_70 purchased in 2025; 71 leads to 9E; ['H01'] used in ['W01', 'F02']; ODO 117257->117506 logically increases"
MAZDA3_HATCHBACK,2023,80830,P,73,9D,['T01'],[2],"['F01', 'H05']",263.02,1,['F1'],399.6,80526,T,D131,A,ACP,"MAZDA3_HATCHBACK purchased in 2023; 73 leads to 9D; ['T01'] used in ['F01', 'H05']; ODO 80526->80830 logically increases"
MAZDA_CX_70,2024,19240,R,73,8W,['E01'],[2],"['H01', 'N01']",1828.08,6.1,"['E9', 'K1']",244.4,18907,W,D070,A,ACP,"MAZDA_CX_70 purchased in 2024; 73 leads to 8W; ['E01'] used in ['H01', 'N01']; ODO 18907->19240 logically increases"
MAZDA_MX_5_MIATA_RF,2024,35065,K,08,9F,"['B01', 'H01']","[1, 1]","['F02', 'W01']",1661.67,4.8,['B5'],226.85,34985,C,D067,R,BRV,"MAZDA_MX_5_MIATA_RF purchased in 2024; 08 leads to 9F; ['B01', 'H01'] used in ['F02', 'W01']; ODO 34985->35065 logically increases"
MAZDA_CX_5,2019,52621,P,16,81,"['S01', 'B01']","[2, 1]",['H01'],1597.33,5.3,['A1'],21.36,52286,C,D040,R,DSA,"MAZDA_CX_5 purchased in 2019; 16 leads to 81; ['S01', 'B01'] used in ['H01']; ODO 52286->52621 logically increases"
MAZDA3_SEDAN,2022,52606,P,20,81,"['T01', 'L01']","[1, 2]","['P01', 'W01']",1116.21,4.3,['C1'],441.31,52161,C,D031,R,DCO,"MAZDA3_SEDAN purchased in 2022; 20 leads to 81; ['T01', 'L01'] used in ['P01', 'W01']; ODO 52161->52606 logically increases"
MAZDA_CX_30,2025,89869,K,70,9A,['H01'],[1],"['P01', 'F01']",1885.58,6.2,['C1'],158.65,89551,C,D070,A,ACP,"MAZDA_CX_30 purchased in 2025; 70 leads to 9A; ['H01'] used in ['P01', 'F01']; ODO 89551->89869 logically increases"
MAZDA_CX_5,2012,120980,A,46,8Z,"['H01', 'L01']","[1, 1]","['N01', 'F01']",2340.83,1.3,['F1'],30.69,120745,W,D003,R,NPF,"MAZDA_CX_5 purchased in 2012; 46 leads to 8Z; ['H01', 'L01'] used in ['N01', 'F01']; ODO 120745->120980 logically increases"
MAZDA_MX_5_MIATA_RF,2024,116597,A,67,9D,"['S01', 'E02']","[2, 1]",['N01'],1320.69,3.4,"['', 'F1']",0,116301,T,D103,A,ACP,"MAZDA_MX_5_MIATA_RF purchased in 2024; 67 leads to 9D; ['S01', 'E02'] used in ['N01']; ODO 116301->116597 logically increases"
MAZDA_CX_70_PHEV,2024,66444,K,12,8Z,['B01'],[1],['P01'],1008.07,0.9,['B5'],478.58,66240,T,D035,A,ACP,MAZDA_CX_70_PHEV purchased in 2024; 12 leads to 8Z; ['B01'] used in ['P01']; ODO 66240->66444 logically increases
MAZDA_CX_50,2025,119164,A,69,8Z,"['E02', 'H01']","[1, 1]","['P01', 'W01']",823.41,1.6,['D1'],496.42,118817,W,D055,A,ACP,"MAZDA_CX_50 purchased in 2025; 69 leads to 8Z; ['E02', 'H01'] used in ['P01', 'W01']; ODO 118817->119164 logically increases"
MAZDA3_SEDAN,2015,18565,P,56,9D,"['E02', 'S01']","[1, 2]",['F02'],177.22,7.8,"['C1', 'E9']",165.2,18127,C,D090,R,DCO,"MAZDA3_SEDAN purchased in 2015; 56 leads to 9D; ['E02', 'S01'] used in ['F02']; ODO 18127->18565 logically increases"
MAZDA_CX_50,2025,90733,P,53,9F,['T01'],[2],"['F01', 'H01']",674.88,0.8,['D1'],415.16,90514,W,D104,A,ACP,"MAZDA_CX_50 purchased in 2025; 53 leads to 9F; ['T01'] used in ['F01', 'H01']; ODO 90514->90733 logically increases"
MAZDA_CX_50,2022,148691,R,04,9C,"['S01', 'E02']","[1, 1]",['F01'],243.61,1.4,"['E9', 'B5']",499.13,148459,T,D056,R,BRV,"MAZDA_CX_50 purchased in 2022; 04 leads to 9C; ['S01', 'E02'] used in ['F01']; ODO 148459->148691 logically increases"
MAZDA_CX_90,2025,87280,A,34,9F,['T01'],[1],"['P01', 'F02']",1513.06,1.7,"['', 'D1']",0,87083,W,D038,A,ACP,"MAZDA_CX_90 purchased in 2025; 34 leads to 9F; ['T01'] used in ['P01', 'F02']; ODO 87083->87280 logically increases"
MAZDA3_SEDAN,2025,105403,P,30,9E,"['T01', 'H01']","[2, 2]",['N01'],1794.09,6.5,['D1'],76.96,105328,W,D019,A,ACP,"MAZDA3_SEDAN purchased in 2025; 30 leads to 9E; ['T01', 'H01'] used in ['N01']; ODO 105328->105403 logically increases"
MAZDA_CX_50,2022,45450,K,76,9E,['S01'],[2],"['P01', 'F01']",69.25,2.3,['K1'],156.63,45268,W,D143,R,WEX,"MAZDA_CX_50 purchased in 2022; 76 leads to 9E; ['S01'] used in ['P01', 'F01']; ODO 45268->45450 logically increases"
MAZDA_CX_70_PHEV,2024,105174,K,01,9D,"['S01', 'T01']","[1, 2]",['H01'],399.03,2.6,"['K1', 'F1']",373.64,104869,T,D085,R,QTY,"MAZDA_CX_70_PHEV purchased in 2024; 01 leads to 9D; ['S01', 'T01'] used in ['H01']; ODO 104869->105174 logically increases"
MAZDA_CX_70,2024,62932,R,46,9B,['T01'],[2],"['P01', 'N01']",2029.3,7.1,"['F1', 'A1']",166.36,62590,W,D027,A,ACP,"MAZDA_CX_70 purchased in 2024; 46 leads to 9B; ['T01'] used in ['P01', 'N01']; ODO 62590->62932 logically increases"
MAZDA_CX_50,2023,64866,R,69,81,['H01'],[1],['W01'],433.73,4.8,"['E9', 'A1']",395.64,64509,T,D010,R,PID,MAZDA_CX_50 purchased in 2023; 69 leads to 81; ['H01'] used in ['W01']; ODO 64509->64866 logically increases
MAZDA_CX_90,2023,134009,K,41,8Z,"['S01', 'E02']","[2, 2]","['P01', 'H01']",973.29,6.5,['D1'],231.71,133667,T,D052,A,ACP,"MAZDA_CX_90 purchased in 2023; 41 leads to 8Z; ['S01', 'E02'] used in ['P01', 'H01']; ODO 133667->134009 logically increases"
MAZDA_CX_30,2019,140836,R,93,9E,"['B01', 'E01']","[1, 2]",['F02'],1425.58,6.2,['E9'],156.2,140579,W,D015,R,LOP,"MAZDA_CX_30 purchased in 2019; 93 leads to 9E; ['B01', 'E01'] used in ['F02']; ODO 140579->140836 logically increases"
MAZDA_CX_70,2024,129525,K,14,9C,['T01'],[2],['F01'],2244.26,7.8,"['D1', 'A1']",324.41,129320,W,D088,A,ACP,MAZDA_CX_70 purchased in 2024; 14 leads to 9C; ['T01'] used in ['F01']; ODO 129320->129525 logically increases
MAZDA_MX_5_MIATA,2020,58402,P,09,9B,['L01'],[1],"['N01', 'H05']",1540.85,1.6,['A1'],296.9,58014,W,D138,A,ACP,"MAZDA_MX_5_MIATA purchased in 2020; 09 leads to 9B; ['L01'] used in ['N01', 'H05']; ODO 58014->58402 logically increases"
MAZDA_MX_5_MIATA_RF,2025,70660,A,77,8Z,['B01'],[2],"['W01', 'H01']",1026.83,3.9,['E9'],37.65,70543,C,D146,A,ACP,"MAZDA_MX_5_MIATA_RF purchased in 2025; 77 leads to 8Z; ['B01'] used in ['W01', 'H01']; ODO 70543->70660 logically increases"
MAZDA_CX_90,2024,137807,R,76,9D,"['E01', 'T01']","[1, 2]","['P01', 'H01']",2034.62,5,"['', 'C1']",0,137590,W,D018,R,BAT,"MAZDA_CX_90 purchased in 2024; 76 leads to 9D; ['E01', 'T01'] used in ['P01', 'H01']; ODO 137590->137807 logically increases"
MAZDA_MX_5_MIATA,2014,25491,K,59,9D,['H01'],[1],['N01'],206.74,4.8,"['F1', 'K1']",433.9,25090,C,D138,A,ACP,MAZDA_MX_5_MIATA purchased in 2014; 59 leads to 9D; ['H01'] used in ['N01']; ODO 25090->25491 logically increases
